seed,scenario,policy,contamination,delay,static_attack_f1,adaptive_attack_f1,delta,events,accepted_feedback,false_adaptations,threshold
82,oscillating,static,0.0,1,0.764181369759059,0.764181369759059,0.0,0,0,0,0.10682106484560565
82,oscillating,drift,0.0,1,0.764181369759059,0.7772975004698365,0.01311613071077744,13,3250,1,0.10682106484560565
82,oscillating,anchor_replay,0.0,1,0.764181369759059,0.7783621337340345,0.014180763974975474,13,2418,1,0.10682106484560565
82,oscillating,static,0.0,3,0.764181369759059,0.764181369759059,0.0,0,0,0,0.10682106484560565
82,oscillating,drift,0.0,3,0.764181369759059,0.7757484466202221,0.011567076861163095,13,3250,1,0.10682106484560565
82,oscillating,anchor_replay,0.0,3,0.764181369759059,0.7694055282090118,0.0052241584499527205,13,2390,1,0.10682106484560565
82,oscillating,static,0.0,5,0.764181369759059,0.764181369759059,0.0,0,0,0,0.10682106484560565
82,oscillating,drift,0.0,5,0.764181369759059,0.7675962815405046,0.0034149117814455954,13,3250,1,0.10682106484560565
82,oscillating,anchor_replay,0.0,5,0.764181369759059,0.76166888931225,-0.0025124804468090733,13,2507,1,0.10682106484560565
82,oscillating,static,0.4,1,0.764181369759059,0.764181369759059,0.0,0,0,0,0.10682106484560565
82,oscillating,drift,0.4,1,0.764181369759059,0.7532020646147964,-0.010979305144262597,13,3250,1,0.10682106484560565
82,oscillating,anchor_replay,0.4,1,0.764181369759059,0.7697828139754486,0.005601444216389528,13,1777,1,0.10682106484560565
82,oscillating,static,0.4,3,0.764181369759059,0.764181369759059,0.0,0,0,0,0.10682106484560565
82,oscillating,drift,0.4,3,0.764181369759059,0.7618685909608811,-0.002312778798177928,13,3250,1,0.10682106484560565
82,oscillating,anchor_replay,0.4,3,0.764181369759059,0.7632978723404256,-0.0008834974186334721,13,1762,1,0.10682106484560565
82,oscillating,static,0.4,5,0.764181369759059,0.764181369759059,0.0,0,0,0,0.10682106484560565
82,oscillating,drift,0.4,5,0.764181369759059,0.7606918836723057,-0.0034894860867533684,13,3250,1,0.10682106484560565
82,oscillating,anchor_replay,0.4,5,0.764181369759059,0.7637122793698994,-0.0004690903891596543,13,1816,1,0.10682106484560565
82,stealth,static,0.0,1,0.30099113197704747,0.30099113197704747,0.0,0,0,0,0.10682106484560565
82,stealth,drift,0.0,1,0.30099113197704747,0.41471734892787526,0.1137262169508278,13,3250,1,0.10682106484560565
82,stealth,anchor_replay,0.0,1,0.30099113197704747,0.3284502698535081,0.02745913787646065,13,1037,1,0.10682106484560565
82,stealth,static,0.0,3,0.30099113197704747,0.30099113197704747,0.0,0,0,0,0.10682106484560565
82,stealth,drift,0.0,3,0.30099113197704747,0.3837931891623167,0.08280205718526923,13,3250,1,0.10682106484560565
82,stealth,anchor_replay,0.0,3,0.30099113197704747,0.3125649013499481,0.01157376937290061,13,1358,1,0.10682106484560565
82,stealth,static,0.0,5,0.30099113197704747,0.30099113197704747,0.0,0,0,0,0.10682106484560565
82,stealth,drift,0.0,5,0.30099113197704747,0.3566911206678472,0.05569998869079973,13,3250,1,0.10682106484560565
82,stealth,anchor_replay,0.0,5,0.30099113197704747,0.30331506134168623,0.002323929364638766,13,1664,1,0.10682106484560565
82,stealth,static,0.4,1,0.30099113197704747,0.30099113197704747,0.0,0,0,0,0.10682106484560565
82,stealth,drift,0.4,1,0.30099113197704747,0.3455098934550989,0.04451876147805145,13,3250,1,0.10682106484560565
82,stealth,anchor_replay,0.4,1,0.30099113197704747,0.2969934640522876,-0.003997667924759862,13,1459,1,0.10682106484560565
82,stealth,static,0.4,3,0.30099113197704747,0.30099113197704747,0.0,0,0,0,0.10682106484560565
82,stealth,drift,0.4,3,0.30099113197704747,0.3472750316856781,0.046283899708630616,13,3250,1,0.10682106484560565
82,stealth,anchor_replay,0.4,3,0.30099113197704747,0.2917869325636316,-0.009204199413415881,13,1551,1,0.10682106484560565
82,stealth,static,0.4,5,0.30099113197704747,0.30099113197704747,0.0,0,0,0,0.10682106484560565
82,stealth,drift,0.4,5,0.30099113197704747,0.33248081841432225,0.03148968643727479,13,3250,1,0.10682106484560565
82,stealth,anchor_replay,0.4,5,0.30099113197704747,0.2969934640522876,-0.003997667924759862,13,1602,1,0.10682106484560565
82,hybrid,static,0.0,1,0.5025287356321839,0.5025287356321839,0.0,0,0,0,0.10682106484560565
82,hybrid,drift,0.0,1,0.5025287356321839,0.7083581496922772,0.20582941406009325,13,3250,1,0.10682106484560565
82,hybrid,anchor_replay,0.0,1,0.5025287356321839,0.5823888404533566,0.07986010482117267,13,1685,1,0.10682106484560565
82,hybrid,static,0.0,3,0.5025287356321839,0.5025287356321839,0.0,0,0,0,0.10682106484560565
82,hybrid,drift,0.0,3,0.5025287356321839,0.620118845500849,0.11759010986866503,13,3250,1,0.10682106484560565
82,hybrid,anchor_replay,0.0,3,0.5025287356321839,0.5196993851058984,0.017170649473714494,13,1871,1,0.10682106484560565
82,hybrid,static,0.0,5,0.5025287356321839,0.5025287356321839,0.0,0,0,0,0.10682106484560565
82,hybrid,drift,0.0,5,0.5025287356321839,0.5428443248093315,0.040315589177147615,13,3250,1,0.10682106484560565
82,hybrid,anchor_replay,0.0,5,0.5025287356321839,0.4939759036144578,-0.008552832017726109,13,2203,1,0.10682106484560565
82,hybrid,static,0.4,1,0.5025287356321839,0.5025287356321839,0.0,0,0,0,0.10682106484560565
82,hybrid,drift,0.4,1,0.5025287356321839,0.5986248388483025,0.09609610321611861,13,3250,1,0.10682106484560565
82,hybrid,anchor_replay,0.4,1,0.5025287356321839,0.500115127791849,-0.0024136078403349526,13,1568,1,0.10682106484560565
82,hybrid,static,0.4,3,0.5025287356321839,0.5025287356321839,0.0,0,0,0,0.10682106484560565
82,hybrid,drift,0.4,3,0.5025287356321839,0.5568835768038956,0.05435484117171163,13,3250,1,0.10682106484560565
82,hybrid,anchor_replay,0.4,3,0.5025287356321839,0.49514563106796117,-0.007383104564222753,13,1691,1,0.10682106484560565
82,hybrid,static,0.4,5,0.5025287356321839,0.5025287356321839,0.0,0,0,0,0.10682106484560565
82,hybrid,drift,0.4,5,0.5025287356321839,0.5255540479421077,0.023025312309923773,13,3250,1,0.10682106484560565
82,hybrid,anchor_replay,0.4,5,0.5025287356321839,0.4952644952644953,-0.007264240367688635,13,1725,1,0.10682106484560565
